"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"1588","D41A",NA,NA,2014,2014-12-19,2014-12-19 08:50:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,303.48
"1589","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",1,75.87
"1590","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"cf. Eutreptia sp.","Eutreptia",NA,"Euglenoid",1,75.87
"1591","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"cf. Hillea sp.","Hillea",NA,"Cryptophyte",2,151.74
"1592","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",57,4324.57
"1593","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",385,29209.78
"1594","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"Cyclotella cf. striata","Cyclotella",NA,"Centric Diatom",1,75.87
"1595","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",4,303.48
"1596","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,75.87
"1597","D41",NA,NA,2014,2014-12-19,2014-12-19 09:55:00,"Trachelomonas sp.","Trachelomonas",NA,"Euglenoid",2,151.74
"1598","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Achnanthidium sp.","Achnanthidium",NA,"Pennate Diatom",1,113.8
"1599","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",11,1251.85
"1600","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Chlamydomonas gloeopara","Chlamydomonas",NA,"Green Alga",1,113.8
"1601","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",3,341.41
"1602","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",417,47456.41
"1603","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Cryptomonas ovata","Cryptomonas",NA,"Cryptophyte",1,113.8
"1604","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Cyclotella meneghiniana","Cyclotella",NA,"Centric Diatom",2,227.61
"1605","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",5,569.02
"1606","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",3,341.41
"1607","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Navicula cf. rostellata","Navicula",NA,"Pennate Diatom",1,113.8
"1608","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",2,227.61
"1609","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",4,455.22
"1610","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,113.8
"1611","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",2,227.61
"1612","C10A",NA,NA,2015,2015-01-12,2015-01-12 09:42:00,"Tetrastrum glabrum","Tetrastrum",NA,"Green Alga",1,113.8
"1613","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"cf. Adlafia sp.","Adlafia",NA,"Pennate Diatom",1,168.6
"1614","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",23,3877.78
"1615","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Chloroidium ellipsoideum","Chloroidium",NA,"Green Alga",2,337.2
"1616","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",406,68451.21
"1617","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,168.6
"1618","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,337.2
"1619","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",1,168.6
"1620","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Sellaphora pupula","Sellaphora",NA,"Pennate Diatom",1,168.6
"1621","C3A","Upper Sacramento","Upper Sac",2015,2015-01-12,2015-01-12 12:09:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",3,505.8
"1622","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Achnanthes sp.","Achnanthes",NA,"Pennate Diatom",1,227.61
"1623","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Achnanthidium minutissimum","Achnanthidium",NA,"Pennate Diatom",1,227.61
"1624","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"cf. Pseudostaurosira parasitica","Pseudostaurosira",NA,"Pennate Diatom",1,227.61
"1625","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",58,13201.3
"1626","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,227.61
"1627","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",835,190053.26
"1628","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,227.61
"1629","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Cyclotella meneghiniana","Cyclotella",NA,"Centric Diatom",1,227.61
"1630","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Diatoma vulgaris","Diatoma",NA,"Pennate Diatom",1,227.61
"1631","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Gomphonema sp.","Gomphonema",NA,"Pennate Diatom",1,227.61
"1632","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,682.83
"1633","D19","Franks Tract","Franks",2015,2015-01-14,2015-01-14 11:55:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",1,227.61
"1634","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"cf. Synechococcus nidulans","Synechococcus",NA,"Cyanobacterium",28,4248.7
"1635","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",458,69496.52
"1636","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",2,303.48
"1637","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",2,303.48
"1638","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,151.74
"1639","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",2,303.48
"1640","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,455.22
"1641","D28A","Old and Middle river","OMR",2015,2015-01-14,2015-01-14 13:15:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",1,151.74
"1642","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Achnanthidium sp.","Achnanthidium",NA,"Pennate Diatom",2,364.17
"1643","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,182.09
"1644","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"cf. Nitzschia dissipata","Nitzschia",NA,"Pennate Diatom",1,182.09
"1645","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"cf. Phormidium sp.","Phormidium",NA,"Cyanobacterium",1,182.09
"1646","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",23,4188
"1647","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",460,83760
"1648","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,182.09
"1649","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",2,364.17
"1650","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Gomphoneis sp.","Gomphoneis",NA,"Pennate Diatom",1,182.09
"1651","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,364.17
"1652","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Surirella sp.","Surirella",NA,"Pennate Diatom",1,182.09
"1653","D26","Lower San Joaquin","Lower SJ",2015,2015-01-15,2015-01-15 11:35:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",3,546.26
"1654","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,50.58
"1655","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"cf. Planktolyngbya limnetica","Planktolyngbya",NA,"Cyanobacterium",1,50.58
"1656","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",19,961.01
"1657","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",388,19624.93
"1658","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Cryptomonas ovata","Cryptomonas",NA,"Cryptophyte",2,101.16
"1659","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Cyclotella cf. meneghiniana","Cyclotella",NA,"Centric Diatom",1,50.58
"1660","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Nitzschia fonticola","Nitzschia",NA,"Pennate Diatom",1,50.58
"1661","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,50.58
"1662","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",9,455.22
"1663","MD10A","Eastern Delta","East Delta",2015,2015-01-15,2015-01-15 12:50:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,50.58
"1664","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",76,14415.22
"1665","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,189.67
"1666","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",347,65816.85
"1667","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Chroococcus sp.","Chroococcus",NA,"Cyanobacterium",1,189.67
"1668","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,379.35
"1669","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",4,758.7
"1670","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,189.67
"1671","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Ochromonas sp.","Ochromonas",NA,"Chrysophyte",1,189.67
"1672","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,569.02
"1673","P8","Southern Delta","South Delta",2015,2015-01-15,2015-01-15 14:15:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,189.67
"1674","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",48,9104.35
"1675","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",351,66575.54
"1676","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Cyclotella cf. striata","Cyclotella",NA,"Centric Diatom",1,189.67
"1677","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,189.67
"1678","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,189.67
"1679","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Planothidium sp.","Planothidium",NA,"Pennate Diatom",1,189.67
"1680","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,379.35
"1681","D8",NA,NA,2015,2015-01-16,2015-01-16 10:50:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",1,189.67
"1682","D4","Lower Sacramento","Lower Sac",2015,2015-01-16,2015-01-16 12:25:00,"Achnanthidium sp.","Achnanthidium",NA,"Pennate Diatom",1,189.67
"1683","D4","Lower Sacramento","Lower Sac",2015,2015-01-16,2015-01-16 12:25:00,"Anabaena sp.","Anabaena",NA,"Cyanobacterium",1,189.67
"1684","D4","Lower Sacramento","Lower Sac",2015,2015-01-16,2015-01-16 12:25:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,379.35
"1685","D4","Lower Sacramento","Lower Sac",2015,2015-01-16,2015-01-16 12:25:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",47,8914.67
"1686","D4","Lower Sacramento","Lower Sac",2015,2015-01-16,2015-01-16 12:25:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",361,68472.28
"1687","D4","Lower Sacramento","Lower Sac",2015,2015-01-16,2015-01-16 12:25:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",1,189.67
"1688","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"cf. Synechococcus nidulans","Synechococcus",NA,"Cyanobacterium",2,433.54
"1689","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",51,11055.28
"1690","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",358,77603.73
"1691","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",1,216.77
"1692","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"Coscinodiscus sp.","Coscinodiscus",NA,"Centric Diatom",1,216.77
"1693","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"Cyclotella cf. striata","Cyclotella",NA,"Centric Diatom",1,216.77
"1694","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"Gyrosigma sp.","Gyrosigma",NA,"Pennate Diatom",1,216.77
"1695","D7",NA,NA,2015,2015-01-20,2015-01-20 13:15:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,216.77
"1696","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",51,6448.91
"1697","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",493,62339.49
"1698","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",3,379.35
"1699","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Diploneis sp.","Diploneis",NA,"Pennate Diatom",1,126.45
"1700","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,126.45
"1701","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Peridinium sp.","Peridinium",NA,"Dinoflagellate",1,126.45
"1702","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Pseudoscourfieldia marina","Pseudoscourfieldia",NA,"Green Alga",1,126.45
"1703","D41A",NA,NA,2015,2015-01-21,2015-01-21 11:50:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,252.9
"1704","D41",NA,NA,2015,2015-01-21,2015-01-21 12:50:00,"Asterionellopsis glacialis","Asterionellopsis",NA,"Pennate Diatom",1,252.9
"1705","D41",NA,NA,2015,2015-01-21,2015-01-21 12:50:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",85,21496.38
"1706","D41",NA,NA,2015,2015-01-21,2015-01-21 12:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",353,89273.19
"1707","D41",NA,NA,2015,2015-01-21,2015-01-21 12:50:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,252.9
"1708","D41",NA,NA,2015,2015-01-21,2015-01-21 12:50:00,"Thalassionema nitzschioides","Thalassionema",NA,"Pennate Diatom",1,252.9
"1709","D6",NA,NA,2015,2015-01-21,2015-01-21 14:55:00,"cf. Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,252.9
"1710","D6",NA,NA,2015,2015-01-21,2015-01-21 14:55:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",203,51338.41
"1711","D6",NA,NA,2015,2015-01-21,2015-01-21 14:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",246,62213.04
"1712","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Achnanthidium sp.","Achnanthidium",NA,"Pennate Diatom",1,227.61
"1713","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"cf. Gomphoneis sp.","Gomphoneis",NA,"Pennate Diatom",1,227.61
"1714","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"cf. Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,227.61
"1715","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",67,15249.78
"1716","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",360,81939.13
"1717","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",3,682.83
"1718","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Cyclotella meneghiniana","Cyclotella",NA,"Centric Diatom",1,227.61
"1719","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,455.22
"1720","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Encyonema sp.","Encyonema",NA,"Pennate Diatom",1,227.61
"1721","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",2,455.22
"1722","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Hillea sp.","Hillea",NA,"Cryptophyte",1,227.61
"1723","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,227.61
"1724","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,455.22
"1725","D19","Franks Tract","Franks",2015,2015-02-11,2015-02-11 10:00:00,"Planktolyngbya sp.","Planktolyngbya",NA,"Cyanobacterium",1,227.61
"1726","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",3,455.22
"1727","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",2,303.48
"1728","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"cf. Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",3,455.22
"1729","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",49,7435.22
"1730","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",398,60392.17
"1731","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,151.74
"1732","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",5,758.7
"1733","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",4,606.96
"1734","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Hillea sp.","Hillea",NA,"Cryptophyte",4,606.96
"1735","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,151.74
"1736","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",5,758.7
"1737","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,151.74
"1738","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Rhodomonas sp.","Rhodomonas",NA,"Cryptophyte",1,151.74
"1739","D28A","Old and Middle river","OMR",2015,2015-02-11,2015-02-11 11:05:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",1,151.74
"1740","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,455.22
"1741","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",31,14111.74
"1742","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Chlamydomonas cf. globosa","Chlamydomonas",NA,"Green Alga",1,455.22
"1743","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",1088,495276.52
"1744","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,455.22
"1745","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Monoraphidium convolutum","Monoraphidium",NA,"Green Alga",1,455.22
"1746","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,455.22
"1747","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Planothidium dubium","Planothidium",NA,"Pennate Diatom",1,455.22
"1748","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",1,455.22
"1749","D26","Lower San Joaquin","Lower SJ",2015,2015-02-12,2015-02-12 09:15:00,"Synedra sp.","Synedra",NA,"Pennate Diatom",1,455.22
"1750","MD10A","Eastern Delta","East Delta",2015,2015-02-12,2015-02-12 10:25:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,182.09
